1.10868,2119,1298.09,0.458571,56.2529,217.901,1688.12,525.554,5906.49, ,0.265048,2119,1097.39,0.366141,56.2529,35.2792,1688.12,525.554,5522.22, ,0.265048,2119,1089.84,0.366141,55.7924,35.2792,1688.12,525.554,5514.22
1.10868,2350.06,1237.88,0.416724,62.6425,217.901,1688.25,525.554,6083.81, ,0.11166,2350.06,1057.25,0.463733,62.6425,2.07525,1688.25,525.554,5686.4, ,0.11166,2350.06,968.602,0.463733,56.6182,2.07525,1688.25,525.554,5591.73
1.10868,2769.91,1197.74,0.388826,74.9151,217.901,1688.52,525.554,6476.04, ,0.11166,2769.91,966.931,0.338218,74.9151,2.07525,1688.52,525.554,6028.36, ,0.11166,2769.91,673.075,0.5683,46.139,2.07525,1688.52,525.554,5705.96
1.10868,4169.41,1197.74,0.388826,77.2904,217.901,1689.75,525.554,7879.15, ,0.11166,4169.41,946.861,0.261524,77.2904,2.07525,1689.75,525.554,7411.32, ,0.11166,4169.41,261.018,0.261524,19.7826,2.07525,1689.75,525.554,6667.96
1.10868,7254.81,1197.74,0.388826,102.89,217.901,1692.97,525.554,10993.4, ,0.11166,7254.81,936.826,0.254549,102.89,2.07525,1692.97,525.554,10515.5, ,0.11166,7254.81,15.0528,0.254549,0,2.07525,1692.97,525.554,9490.83
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.17133,2119,1257.95,1.01859,56.2529,201.299,1688.47,525.554,5851.71, ,0.557667,2119,1077.32,0.817953,56.2529,35.2792,1688.47,525.554,5503.24, ,0.557667,2119,1069.77,0.817953,55.7924,35.2792,1688.47,525.554,5495.24
2.17133,2350.06,1217.81,0.952607,62.6425,201.299,1688.6,525.554,6049.09, ,0.234935,2350.06,1057.25,1.04171,62.6425,2.07525,1688.6,525.554,5687.45, ,0.234935,2350.06,968.602,1.04171,56.6182,2.07525,1688.6,525.554,5592.78
2.17133,2769.91,1177.67,0.886626,74.9151,201.299,1688.87,525.554,6441.27, ,0.234935,2769.91,966.931,0.76488,74.9151,2.07525,1688.87,525.554,6029.25, ,0.234935,2769.91,673.075,0.735477,46.139,2.07525,1688.87,525.554,5706.59
2.17133,4169.41,1177.67,0.886626,77.2904,201.299,1690.1,525.554,7844.38, ,0.234935,4169.41,946.861,0.603514,77.2904,2.07525,1690.1,525.554,7412.13, ,0.234935,4169.41,261.018,0.603514,19.7826,2.07525,1690.1,525.554,6668.78
2.17133,7254.81,1177.67,0.886626,102.89,201.299,1693.32,525.554,10958.6, ,0.234935,7254.81,936.826,0.587018,102.89,2.07525,1693.32,525.554,10516.3, ,0.234935,7254.81,15.0528,0.587018,0,2.07525,1693.32,525.554,9491.63
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.60842,2119,1097.39,2.16757,56.2529,134.891,1689.31,525.554,5626.17, ,0.247646,2119,956.896,1.56078,56.2529,2.07525,1689.31,525.554,5350.89, ,0.247646,2119,860.877,1.56078,50.3932,2.07525,1689.31,525.554,5249.01
1.60842,2350.06,1097.39,2.16757,62.6425,134.891,1689.44,525.554,5863.75, ,0.247646,2350.06,956.896,1.56078,62.6425,2.07525,1689.44,525.554,5588.47, ,0.247646,2350.06,839.987,1.99573,50.6057,2.07525,1689.44,525.554,5459.96
1.60842,2769.91,1097.39,2.16757,74.9151,134.891,1689.71,525.554,6296.14, ,0.247646,2769.91,956.896,1.63612,74.9151,2.07525,1689.71,525.554,6020.94, ,0.247646,2769.91,624.947,1.56078,47.9367,2.07525,1689.71,525.554,5661.94
1.60842,4169.41,1097.39,2.16757,77.2904,134.891,1690.94,525.554,7699.25, ,0.247646,4169.41,946.861,1.5134,77.2904,2.07525,1690.94,525.554,7413.89, ,0.247646,4169.41,261.018,1.5134,19.7826,2.07525,1690.94,525.554,6670.54
1.60842,7254.81,1097.39,2.16757,102.89,134.891,1694.16,525.554,10813.5, ,0.247646,7254.81,936.826,1.46602,102.89,2.07525,1694.16,525.554,10518, ,0.247646,7254.81,15.0528,1.46602,0,2.07525,1694.16,525.554,9493.36
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.289688,2119,936.826,1.04193,56.2529,2.07525,1690.72,525.554,5331.76, ,0.289688,2119,936.826,1.04193,56.2529,2.07525,1690.72,525.554,5331.76, ,0.289688,2119,840.806,1.04193,50.3932,2.07525,1690.72,525.554,5229.88
0.289688,2350.06,936.826,1.04193,62.6425,2.07525,1690.85,525.554,5569.34, ,0.289688,2350.06,936.826,1.04193,62.6425,2.07525,1690.85,525.554,5569.34, ,0.289688,2350.06,730.214,1.04193,48.6015,2.07525,1690.85,525.554,5348.68
0.289688,2769.91,936.826,1.04193,74.9151,2.07525,1691.12,525.554,6001.73, ,0.289688,2769.91,936.826,1.04193,74.9151,2.07525,1691.12,525.554,6001.73, ,0.289688,2769.91,523.776,1.04193,41.3454,2.07525,1691.12,525.554,5555.11
0.289688,4169.41,936.826,1.04193,77.2904,2.07525,1692.35,525.554,7404.84, ,0.289688,4169.41,936.826,1.04193,77.2904,2.07525,1692.35,525.554,7404.84, ,0.289688,4169.41,250.982,1.04193,19.7826,2.07525,1692.35,525.554,6661.49
0.289688,7254.81,936.826,1.04193,102.89,2.07525,1695.57,525.554,10519.1, ,0.289688,7254.81,936.826,1.04193,102.89,2.07525,1695.57,525.554,10519.1, ,0.289688,7254.81,15.0528,1.04193,0,2.07525,1695.57,525.554,9494.39
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.422314,2119,936.826,2.39733,56.2529,2.07525,1693.66,525.554,5336.18, ,0.422314,2119,936.826,2.39733,56.2529,2.07525,1693.66,525.554,5336.18, ,0.422314,2119,840.806,2.39733,50.3932,2.07525,1693.66,525.554,5234.3
0.422314,2350.06,936.826,2.39733,62.6425,2.07525,1693.79,525.554,5573.76, ,0.422314,2350.06,936.826,2.39733,62.6425,2.07525,1693.79,525.554,5573.76, ,0.422314,2350.06,730.214,2.39733,48.6015,2.07525,1693.79,525.554,5353.11
0.422314,2769.91,936.826,2.39733,74.9151,2.07525,1694.06,525.554,6006.16, ,0.422314,2769.91,936.826,2.39733,74.9151,2.07525,1694.06,525.554,6006.16, ,0.422314,2769.91,523.776,2.39733,41.3454,2.07525,1694.06,525.554,5559.54
0.422314,4169.41,936.826,2.39733,77.2904,2.07525,1695.29,525.554,7409.26, ,0.422314,4169.41,936.826,2.39733,77.2904,2.07525,1695.29,525.554,7409.26, ,0.422314,4169.41,250.982,2.39733,19.7826,2.07525,1695.29,525.554,6665.91
0.422314,7254.81,936.826,2.39733,102.89,2.07525,1698.51,525.554,10523.5, ,0.422314,7254.81,936.826,2.39733,102.89,2.07525,1698.51,525.554,10523.5, ,0.422314,7254.81,15.0528,2.39733,0,2.07525,1698.51,525.554,9498.82
,,,,,,,,,,,,,,,,,,,,,,,,,,,,5229.88
