1.10868,382.791,2399.51,1.14207,0.722618,217.901,1683.19,525.554,5211.92, ,0.648518,382.791,2319.23,1.13333,0.722618,118.289,1683.19,525.554,5031.56, ,0.648518,382.791,2319.23,1.13333,0.722618,118.289,1683.19,525.554,5031.56
1.10868,805.401,1799.85,0.807294,1.51516,217.901,1683.37,525.554,5035.5, ,0.648518,805.401,1719.57,0.798557,1.51516,118.289,1683.37,525.554,4855.14, ,0.648518,805.401,1719.57,0.798557,1.51516,118.289,1683.37,525.554,4855.14
1.10868,848.977,1478.73,0.584111,4.35192,217.901,1683.79,525.554,4760.99, ,0.341742,848.977,1358.3,0.547477,4.35192,51.8812,1683.79,525.554,4473.74, ,0.341742,848.977,1358.13,0.547477,4.3511,51.8812,1683.79,525.554,4473.57
1.10868,993.102,1298.09,0.458571,3.21699,217.901,1684.49,525.554,4723.93, ,0.265048,993.102,1097.39,0.366141,3.21699,35.2792,1684.49,525.554,4339.66, ,0.265048,993.102,1089.84,0.366141,3.19065,35.2792,1684.49,525.554,4332.09
1.10868,1447.77,1237.88,0.416724,7.40184,217.901,1685.96,525.554,5123.99, ,0.11166,1447.77,1057.25,0.463733,7.40184,2.07525,1685.96,525.554,4726.58, ,0.11166,1447.77,968.602,0.463733,6.69,2.07525,1685.96,525.554,4637.22
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.17133,382.791,1620.04,0.886626,0.948078,201.299,1683.54,525.554,4417.23, ,1.20313,382.791,1539.76,0.850944,0.948078,101.687,1683.54,525.554,4236.33, ,1.20313,382.791,1532.21,0.850944,0.942834,101.687,1683.54,525.554,4228.78
2.17133,805.401,1603.65,1.15055,1.95145,201.299,1683.71,525.554,4824.89, ,1.20313,805.401,1523.37,1.11487,1.95145,101.687,1683.71,525.554,4644, ,1.20313,805.401,1523.2,1.11487,1.95117,101.687,1683.71,525.554,4643.82
2.17133,848.977,1418.52,1.28251,4.35192,201.299,1684.13,525.554,4686.28, ,0.557667,848.977,1298.09,1.18085,4.35192,35.2792,1684.13,525.554,4398.13, ,0.557667,848.977,1297.92,1.18085,4.3511,35.2792,1684.13,525.554,4397.95
2.17133,993.102,1257.95,1.01859,3.21699,201.299,1684.84,525.554,4669.15, ,0.557667,993.102,1077.32,0.817953,3.21699,35.2792,1684.84,525.554,4320.68, ,0.557667,993.102,1069.77,0.817953,3.19065,35.2792,1684.84,525.554,4313.11
2.17133,1447.77,1217.81,0.952607,7.40184,201.299,1686.31,525.554,5089.27, ,0.234935,1447.77,1057.25,1.04171,7.40184,2.07525,1686.31,525.554,4727.63, ,0.234935,1447.77,968.602,1.04171,6.69,2.07525,1686.31,525.554,4638.27
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.60842,382.791,1156.37,2.16757,0.681625,134.891,1684.38,525.554,3888.44, ,0.928033,382.791,1116.23,2.03456,0.681625,68.4832,1684.38,525.554,3781.08, ,0.928033,382.791,1108.68,2.03456,0.676381,68.4832,1684.38,525.554,3773.53
1.60842,805.401,1156.37,2.16757,1.61212,134.891,1684.55,525.554,4312.16, ,0.928033,805.401,1116.23,2.03456,1.61212,68.4832,1684.55,525.554,4204.8, ,0.928033,805.401,1108.68,2.03456,1.59971,68.4832,1684.55,525.554,4197.24
1.60842,848.977,1156.37,2.16757,4.63039,134.891,1684.97,525.554,4359.17, ,0.247646,848.977,1076.09,1.84505,4.63039,2.07525,1684.97,525.554,4144.39, ,0.247646,848.977,1039.05,1.84505,4.45553,2.07525,1684.97,525.554,4107.18
