1.25062,72.613,1298.09,0.458571,56.2529,217.901,1688.12,607.884,3942.57, ,0.406988,72.613,1097.39,0.366141,56.2529,35.2792,1688.12,607.884,3558.31, ,0.406988,72.613,1089.84,0.366141,55.7924,35.2792,1688.12,607.884,3550.3
1.25062,80.5308,1237.88,0.416724,62.6425,217.901,1688.25,607.884,3896.76, ,0.2536,80.5308,1057.25,0.463733,62.6425,2.07525,1688.25,607.884,3499.35, ,0.2536,80.5308,968.602,0.463733,56.6182,2.07525,1688.25,607.884,3404.68
1.25062,94.9182,1197.74,0.388826,74.9151,217.901,1688.52,607.884,3883.52, ,0.2536,94.9182,966.931,0.338218,74.9151,2.07525,1688.52,607.884,3435.84, ,0.2536,94.9182,673.075,0.5683,46.139,2.07525,1688.52,607.884,3113.43
1.25062,142.876,1197.74,0.388826,77.2904,217.901,1689.75,607.884,3935.09, ,0.2536,142.876,946.861,0.261524,77.2904,2.07525,1689.75,607.884,3467.26, ,0.2536,142.876,261.018,0.261524,19.7826,2.07525,1689.75,607.884,2723.9
1.25062,248.605,1197.74,0.388826,102.89,217.901,1692.97,607.884,4069.63, ,0.2536,248.605,936.826,0.254549,102.89,2.07525,1692.97,607.884,3591.76, ,0.2536,248.605,15.0528,0.254549,0,2.07525,1692.97,607.884,2567.1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.46997,72.613,1257.95,1.01859,56.2529,201.299,1688.47,607.884,3887.96, ,0.856311,72.613,1077.32,0.817953,56.2529,35.2792,1688.47,607.884,3539.49, ,0.856311,72.613,1069.77,0.817953,55.7924,35.2792,1688.47,607.884,3531.48
2.46997,80.5308,1217.81,0.952607,62.6425,201.299,1688.6,607.884,3862.19, ,0.533579,80.5308,1057.25,1.04171,62.6425,2.07525,1688.6,607.884,3500.55, ,0.533579,80.5308,968.602,1.04171,56.6182,2.07525,1688.6,607.884,3405.88
2.46997,94.9182,1177.67,0.886626,74.9151,201.299,1688.87,607.884,3848.91, ,0.533579,94.9182,966.931,0.76488,74.9151,2.07525,1688.87,607.884,3436.89, ,0.533579,94.9182,673.075,0.735477,46.139,2.07525,1688.87,607.884,3114.23
2.46997,142.876,1177.67,0.886626,77.2904,201.299,1690.1,607.884,3900.48, ,0.533579,142.876,946.861,0.603514,77.2904,2.07525,1690.1,607.884,3468.22, ,0.533579,142.876,261.018,0.603514,19.7826,2.07525,1690.1,607.884,2724.87
2.46997,248.605,1177.67,0.886626,102.89,201.299,1693.32,607.884,4035.02, ,0.533579,248.605,936.826,0.587018,102.89,2.07525,1693.32,607.884,3592.72, ,0.533579,248.605,15.0528,0.587018,0,2.07525,1693.32,607.884,2568.06
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.92322,72.613,1097.39,2.16757,56.2529,134.891,1689.31,607.884,3662.43, ,0.562448,72.613,956.896,1.56078,56.2529,2.07525,1689.31,607.884,3387.15, ,0.562448,72.613,860.877,1.56078,50.3932,2.07525,1689.31,607.884,3285.27
1.92322,80.5308,1097.39,2.16757,62.6425,134.891,1689.44,607.884,3676.87, ,0.562448,80.5308,956.896,1.56078,62.6425,2.07525,1689.44,607.884,3401.59, ,0.562448,80.5308,839.987,1.99573,50.6057,2.07525,1689.44,607.884,3273.08
1.92322,94.9182,1097.39,2.16757,74.9151,134.891,1689.71,607.884,3703.8, ,0.562448,94.9182,956.896,1.63612,74.9151,2.07525,1689.71,607.884,3428.6, ,0.562448,94.9182,624.947,1.56078,47.9367,2.07525,1689.71,607.884,3069.59
1.92322,142.876,1097.39,2.16757,77.2904,134.891,1690.94,607.884,3755.36, ,0.562448,142.876,946.861,1.5134,77.2904,2.07525,1690.94,607.884,3470, ,0.562448,142.876,261.018,1.5134,19.7826,2.07525,1690.94,607.884,2726.65
1.92322,248.605,1097.39,2.16757,102.89,134.891,1694.16,607.884,3889.91, ,0.562448,248.605,936.826,1.46602,102.89,2.07525,1694.16,607.884,3594.47, ,0.562448,248.605,15.0528,1.46602,0,2.07525,1694.16,607.884,2569.8
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.657932,72.613,936.826,1.04193,56.2529,2.07525,1690.72,607.884,3368.07, ,0.657932,72.613,936.826,1.04193,56.2529,2.07525,1690.72,607.884,3368.07, ,0.657932,72.613,840.806,1.04193,50.3932,2.07525,1690.72,607.884,3266.19
0.657932,80.5308,936.826,1.04193,62.6425,2.07525,1690.85,607.884,3382.51, ,0.657932,80.5308,936.826,1.04193,62.6425,2.07525,1690.85,607.884,3382.51, ,0.657932,80.5308,730.214,1.04193,48.6015,2.07525,1690.85,607.884,3161.86
0.657932,94.9182,936.826,1.04193,74.9151,2.07525,1691.12,607.884,3409.44, ,0.657932,94.9182,936.826,1.04193,74.9151,2.07525,1691.12,607.884,3409.44, ,0.657932,94.9182,523.776,1.04193,41.3454,2.07525,1691.12,607.884,2962.82
0.657932,142.876,936.826,1.04193,77.2904,2.07525,1692.35,607.884,3461, ,0.657932,142.876,936.826,1.04193,77.2904,2.07525,1692.35,607.884,3461, ,0.657932,142.876,250.982,1.04193,19.7826,2.07525,1692.35,607.884,2717.65
0.657932,248.605,936.826,1.04193,102.89,2.07525,1695.57,607.884,3595.55, ,0.657932,248.605,936.826,1.04193,102.89,2.07525,1695.57,607.884,3595.55, ,0.657932,248.605,15.0528,1.04193,0,2.07525,1695.57,607.884,2570.89
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.959149,72.613,936.826,2.39733,56.2529,2.07525,1693.66,607.884,3372.66, ,0.959149,72.613,936.826,2.39733,56.2529,2.07525,1693.66,607.884,3372.66, ,0.959149,72.613,840.806,2.39733,50.3932,2.07525,1693.66,607.884,3270.79
0.959149,80.5308,936.826,2.39733,62.6425,2.07525,1693.79,607.884,3387.1, ,0.959149,80.5308,936.826,2.39733,62.6425,2.07525,1693.79,607.884,3387.1, ,0.959149,80.5308,730.214,2.39733,48.6015,2.07525,1693.79,607.884,3166.45
0.959149,94.9182,936.826,2.39733,74.9151,2.07525,1694.06,607.884,3414.03, ,0.959149,94.9182,936.826,2.39733,74.9151,2.07525,1694.06,607.884,3414.03, ,0.959149,94.9182,523.776,2.39733,41.3454,2.07525,1694.06,607.884,2967.41
0.959149,142.876,936.826,2.39733,77.2904,2.07525,1695.29,607.884,3465.6, ,0.959149,142.876,936.826,2.39733,77.2904,2.07525,1695.29,607.884,3465.6, ,0.959149,142.876,250.982,2.39733,19.7826,2.07525,1695.29,607.884,2722.25
0.959149,248.605,936.826,2.39733,102.89,2.07525,1698.51,607.884,3600.15, ,0.959149,248.605,936.826,2.39733,102.89,2.07525,1698.51,607.884,3600.15, ,0.959149,248.605,15.0528,2.39733,0,2.07525,1698.51,607.884,2575.48
,,,,,,,,,,,,,,,,,,,,,,,,,,,,2567.1
